Model_index Run_id Replica_id Frame_id GaussianEMRestraint_None_CCC ConnectivityRestraint_Score ExcludedVolumeSphere_Score GaussianEMRestraint_None Total_Score
7947 38 12 167 0.65 0.13 5.59 466.96 472.68
7948 38 12 168 0.65 0.19 7.49 464.23 471.92
7949 38 12 169 0.65 0.28 8.18 465.66 474.12
7950 38 12 170 0.65 0.81 6.92 458.31 466.04
7951 38 12 172 0.65 1.16 4.92 457.92 463.99
7952 38 12 173 0.65 0.24 4.91 464.86 470.01
7953 38 12 174 0.65 1.33 6.57 466.63 474.53
7954 39 0 2 0.65 0.01 9.09 464.00 473.11
7955 39 0 3 0.65 2.31 3.84 458.24 464.39
7956 39 0 6 0.65 0.31 3.98 464.53 468.82
7957 39 0 10 0.65 3.33 7.93 458.80 470.06
7958 39 0 11 0.65 1.53 7.34 462.09 470.96
7959 39 0 12 0.65 1.84 5.17 460.66 467.66
7960 39 0 15 0.65 4.05 3.76 465.67 473.48
7961 39 0 18 0.65 4.04 5.64 463.45 473.12
7962 39 0 20 0.65 0.43 5.52 458.18 464.13
7963 39 0 21 0.65 2.64 10.28 466.98 479.89
7964 39 0 22 0.65 0.32 5.48 459.55 465.36
7965 39 0 23 0.65 0.57 1.22 465.14 466.92
7966 39 0 25 0.65 0.09 8.68 463.98 472.75
7967 39 0 26 0.65 1.07 5.71 461.05 467.83
7968 39 0 27 0.65 0.65 6.18 464.25 471.08
7969 39 0 28 0.65 0.00 6.86 464.65 471.50
7970 39 0 29 0.65 3.70 6.30 459.46 469.46
7971 39 0 30 0.65 3.72 5.12 459.87 468.71
7972 39 0 32 0.65 1.05 4.03 455.99 461.06
7973 39 0 33 0.65 5.72 5.31 454.57 465.61
7974 39 0 35 0.65 0.99 6.83 467.55 475.38
7975 39 0 36 0.65 0.00 4.78 462.45 467.23
7976 39 0 37 0.66 0.85 4.00 449.17 454.02
7977 39 0 39 0.65 0.95 5.35 460.10 466.40
7978 39 0 40 0.65 0.00 7.71 459.85 467.56
7979 39 0 41 0.65 2.23 6.50 463.13 471.87
7980 39 0 42 0.66 2.44 4.75 449.70 456.89
7981 39 0 43 0.65 0.77 3.25 461.10 465.13
7982 39 0 44 0.65 2.54 7.06 463.54 473.14
7983 39 0 45 0.65 0.00 4.86 455.39 460.25
7984 39 0 46 0.65 0.49 6.84 463.91 471.24
7985 39 0 48 0.65 1.34 8.01 466.56 475.90
7986 39 0 49 0.65 0.35 4.68 464.24 469.27
7987 39 0 50 0.65 3.14 3.44 466.47 473.05
7988 39 0 51 0.65 0.01 6.87 463.20 470.08
7989 39 0 53 0.65 0.13 5.98 466.28 472.39
7990 39 0 55 0.65 5.77 6.01 466.81 478.59
7991 39 0 56 0.65 0.33 5.25 466.51 472.09
7992 39 0 58 0.65 2.29 3.98 464.88 471.15
7993 39 0 59 0.65 0.60 5.52 465.27 471.38
7994 39 0 60 0.65 3.81 4.92 465.10 473.83
7995 39 0 61 0.65 0.36 4.29 466.45 471.10
7996 39 0 62 0.65 0.02 4.88 459.22 464.12
7997 39 0 63 0.65 0.94 5.32 464.21 470.47
7998 39 0 64 0.65 1.07 4.75 461.57 467.39
7999 39 0 66 0.65 0.90 11.01 460.05 471.96
8000 39 0 67 0.65 0.47 2.73 462.63 465.84
8001 39 0 68 0.65 1.09 9.29 456.07 466.45
8002 39 0 70 0.65 0.90 4.57 457.82 463.28
8003 39 0 73 0.65 0.91 3.99 465.44 470.34
8004 39 0 74 0.65 1.78 5.17 460.37 467.31
8005 39 0 75 0.66 1.46 3.84 452.31 457.62
8006 39 0 80 0.65 2.09 4.28 461.43 467.80
8007 39 0 82 0.65 0.11 4.03 454.13 458.27
8008 39 0 83 0.65 5.08 2.28 459.76 467.12
8009 39 0 84 0.65 2.44 2.60 465.15 470.18
8010 39 0 85 0.65 0.58 10.30 462.62 473.50
8011 39 0 86 0.65 0.38 3.52 463.69 467.59
8012 39 0 87 0.65 4.86 3.75 464.09 472.70
8013 39 0 88 0.65 1.80 6.56 462.46 470.82
8014 39 0 89 0.65 0.00 3.91 461.95 465.86
8015 39 0 91 0.65 0.51 3.25 464.13 467.89
8016 39 0 94 0.65 1.52 7.89 465.91 475.32
8017 39 0 95 0.65 0.97 3.36 462.86 467.20
8018 39 0 99 0.65 6.13 1.85 463.05 471.03
8019 39 0 100 0.65 3.16 3.56 465.47 472.19
8020 39 0 102 0.65 1.96 4.02 466.01 472.00
8021 39 0 103 0.65 2.13 3.29 462.45 467.87
8022 39 0 104 0.65 1.91 4.37 464.39 470.67
8023 39 0 105 0.65 6.81 6.76 463.10 476.66
8024 39 0 106 0.65 0.06 7.70 460.40 468.16
8025 39 0 107 0.65 1.81 8.44 466.72 476.97
8026 39 0 109 0.65 2.34 4.82 463.73 470.89
8027 39 0 110 0.65 3.26 3.00 464.32 470.57
8028 39 0 111 0.65 2.64 3.74 466.41 472.79
8029 39 0 113 0.65 1.69 6.11 464.57 472.37
8030 39 0 116 0.65 0.66 6.88 465.59 473.13
8031 39 0 117 0.65 3.85 3.08 462.20 469.12
8032 39 0 118 0.65 0.10 3.37 455.44 458.90
8033 39 0 120 0.65 1.41 1.54 455.88 458.83
8034 39 0 121 0.65 0.05 3.92 465.12 469.08
8035 39 0 123 0.65 0.85 8.55 466.34 475.74
8036 39 0 124 0.65 0.38 10.54 457.80 468.72
8037 39 0 127 0.65 0.77 7.14 466.00 473.90
8038 39 0 128 0.65 2.06 4.81 457.36 464.23
8039 39 0 129 0.65 2.34 3.59 463.51 469.43
8040 39 0 132 0.65 0.02 11.82 460.02 471.86
8041 39 0 133 0.65 2.53 7.29 454.66 464.48
8042 39 0 134 0.65 1.23 5.44 458.83 465.50
8043 39 0 136 0.65 0.04 3.27 461.19 464.50
8044 39 0 139 0.65 0.49 3.90 463.47 467.85
8045 39 0 140 0.65 0.10 7.58 464.88 472.56
8046 39 0 142 0.65 1.08 6.64 467.84 475.56
8047 39 0 143 0.65 0.18 5.20 455.98 461.36
8048 39 0 144 0.65 0.93 5.23 465.80 471.96
8049 39 0 145 0.65 2.95 10.16 463.58 476.69
8050 39 0 146 0.65 0.50 9.19 460.98 470.67
8051 39 0 147 0.66 2.14 4.10 452.54 458.78
8052 39 0 148 0.65 0.14 5.22 464.88 470.24
8053 39 0 149 0.65 1.09 6.43 455.93 463.44
8054 39 0 150 0.65 0.59 6.14 466.67 473.40
8055 39 0 152 0.65 0.44 5.05 455.02 460.52
8056 39 0 153 0.65 0.98 4.53 463.74 469.25
8057 39 0 155 0.65 4.37 8.55 467.67 480.58
8058 39 0 156 0.65 4.33 4.05 465.64 474.02
8059 39 0 157 0.65 0.34 4.79 458.52 463.65
8060 39 0 159 0.65 0.62 5.73 465.19 471.54
8061 39 0 160 0.65 2.78 6.29 458.13 467.20
8062 39 0 161 0.65 0.28 4.55 462.55 467.39
8063 39 0 162 0.65 0.24 1.73 466.49 468.46
8064 39 0 163 0.65 2.30 5.97 458.31 466.58
8065 39 0 164 0.65 0.85 6.71 459.26 466.82
8066 39 0 165 0.65 1.66 2.52 458.55 462.74
8067 39 0 166 0.65 0.48 7.58 467.94 475.99
8068 39 0 167 0.65 0.46 5.34 458.38 464.18
8069 39 0 168 0.65 2.29 3.24 456.68 462.20
8070 39 0 169 0.65 1.51 4.68 463.44 469.63
8071 39 0 170 0.65 0.47 6.45 465.29 472.21
8072 39 0 171 0.65 0.31 9.83 459.23 469.37
8073 39 0 174 0.65 0.27 8.40 459.46 468.14
8074 39 0 176 0.65 0.52 9.33 461.59 471.44
8075 39 0 177 0.65 0.01 5.85 461.70 467.56
8076 39 0 179 0.65 2.17 3.42 460.31 465.90
8077 39 0 180 0.65 3.29 2.66 466.95 472.89
8078 39 0 181 0.65 1.50 4.96 462.28 468.74
8079 39 0 182 0.65 0.36 7.64 466.48 474.48
8080 39 0 183 0.65 0.09 3.06 464.71 467.86
8081 39 0 184 0.65 0.05 6.40 466.23 472.68
8082 39 0 187 0.65 0.00 7.49 461.60 469.09
8083 39 0 188 0.65 0.37 4.96 459.18 464.51
8084 39 0 189 0.65 4.43 7.96 459.66 472.05
8085 39 0 191 0.65 2.83 2.80 467.43 473.06
8086 39 0 192 0.65 3.03 3.05 462.98 469.07
8087 39 0 193 0.65 3.54 4.93 464.52 472.99
8088 39 0 194 0.65 0.94 6.72 456.66 464.32
8089 39 0 195 0.65 0.21 4.80 466.10 471.11
8090 39 1 1 0.65 2.25 6.75 460.97 469.97
8091 39 1 2 0.65 6.84 12.28 465.61 484.73
8092 39 1 10 0.65 3.53 10.46 466.51 480.49
8093 39 1 13 0.65 0.95 4.00 466.44 471.38
8094 39 1 16 0.65 1.01 5.27 460.93 467.22
8095 39 1 19 0.65 1.87 3.57 459.12 464.56
8096 39 1 29 0.65 1.01 8.01 464.49 473.50
8097 39 1 30 0.65 0.00 5.45 461.96 467.41
8098 39 1 31 0.65 2.09 7.48 467.08 476.66
8099 39 1 32 0.65 3.90 6.63 461.52 472.05
8100 39 1 33 0.65 0.89 5.17 460.91 466.98
8101 39 1 34 0.65 1.73 3.66 456.59 461.98
8102 39 1 35 0.65 0.74 7.05 456.84 464.64
8103 39 1 36 0.65 0.04 2.63 464.76 467.43
8104 39 1 37 0.65 1.21 4.90 464.50 470.61
8105 39 1 40 0.65 1.04 3.26 464.79 469.09
8106 39 1 42 0.65 3.20 7.27 455.66 466.13
8107 39 1 44 0.65 1.82 2.77 462.69 467.29
8108 39 1 45 0.65 0.08 2.96 464.55 467.59
8109 39 1 46 0.65 0.00 5.02 454.66 459.69
8110 39 1 50 0.65 3.02 4.77 463.86 471.64
8111 39 1 51 0.65 2.04 6.57 464.32 472.93
8112 39 1 53 0.65 1.55 7.99 463.06 472.61
8113 39 1 54 0.65 0.33 4.77 458.88 463.98
8114 39 1 56 0.65 3.65 5.75 463.33 472.73
8115 39 1 58 0.65 0.34 2.76 459.65 462.76
8116 39 1 60 0.65 1.00 7.00 459.76 467.76
8117 39 1 61 0.65 0.96 6.01 463.23 470.20
8118 39 1 62 0.65 0.93 6.27 461.04 468.24
8119 39 1 68 0.65 1.67 4.44 462.67 468.78
8120 39 1 69 0.65 4.92 3.90 462.72 471.54
8121 39 1 71 0.65 0.65 4.79 463.47 468.91
8122 39 1 72 0.65 2.65 2.12 465.35 470.12
8123 39 1 73 0.65 0.24 4.55 461.50 466.29
8124 39 1 75 0.65 2.18 3.97 465.15 471.30
8125 39 1 77 0.65 2.29 6.50 466.19 474.97
8126 39 1 79 0.65 1.58 4.14 467.74 473.46
8127 39 1 81 0.65 0.00 7.62 461.69 469.31
8128 39 1 82 0.65 0.00 4.47 460.88 465.34
8129 39 1 83 0.65 2.29 5.29 456.01 463.60
8130 39 1 84 0.65 1.38 4.20 459.48 465.06
8131 39 1 85 0.65 4.92 5.30 456.33 466.55
8132 39 1 88 0.65 3.96 6.12 457.50 467.58
8133 39 1 89 0.65 4.25 3.02 465.81 473.08
8134 39 1 90 0.65 0.87 8.60 464.55 474.02
8135 39 1 92 0.65 0.85 5.18 459.33 465.36
8136 39 1 95 0.65 0.14 4.62 467.19 471.94
8137 39 1 96 0.65 0.21 6.92 462.45 469.58
8138 39 1 98 0.65 0.29 13.73 464.58 478.60
8139 39 1 99 0.65 1.49 4.57 465.54 471.60
8140 39 1 100 0.65 3.45 5.52 460.17 469.14
8141 39 1 101 0.65 0.16 6.03 464.45 470.63
8142 39 1 103 0.65 1.73 6.25 463.28 471.27
8143 39 1 104 0.65 1.10 4.31 464.61 470.02
8144 39 1 107 0.65 1.19 6.98 460.83 469.00
8145 39 1 108 0.65 0.39 5.48 455.74 461.61
8146 39 1 109 0.65 0.02 4.43 464.53 468.98
8147 39 1 111 0.65 0.87 5.06 460.08 466.01
8148 39 1 115 0.65 1.38 4.70 460.97 467.06
8149 39 1 117 0.65 2.50 4.01 456.39 462.89
8150 39 1 118 0.65 2.75 2.85 457.77 463.37
8151 39 1 119 0.65 0.40 4.84 466.50 471.75
8152 39 1 120 0.65 0.78 4.04 461.16 465.97
8153 39 1 121 0.65 1.22 6.35 462.49 470.07
8154 39 1 125 0.65 0.02 7.24 461.73 469.00
8155 39 1 126 0.65 0.25 12.94 463.33 476.52
8156 39 1 127 0.65 0.00 6.18 456.68 462.86
8157 39 1 128 0.65 2.61 7.26 459.99 469.86
8158 39 1 130 0.66 0.08 5.62 453.76 459.46
8159 39 1 131 0.65 0.98 8.58 463.00 472.56
8160 39 1 132 0.65 0.50 6.76 462.74 470.00
8161 39 1 133 0.65 2.15 4.77 459.21 466.14
8162 39 1 134 0.65 4.17 1.89 466.22 472.28
8163 39 1 135 0.65 0.14 3.96 462.89 466.99
8164 39 1 137 0.65 0.21 7.97 461.12 469.31
8165 39 1 140 0.65 1.42 6.47 466.22 474.12
8166 39 1 141 0.65 0.47 5.45 463.01 468.92
8167 39 1 142 0.65 0.95 8.02 459.92 468.89
8168 39 1 143 0.65 0.08 7.39 463.32 470.80
8169 39 1 144 0.65 0.29 5.22 455.23 460.74
8170 39 1 145 0.65 0.44 3.41 464.51 468.37
8171 39 1 148 0.65 6.57 4.55 466.12 477.24
8172 39 1 149 0.65 1.43 5.52 463.56 470.51
8173 39 2 4 0.65 0.54 17.20 466.81 484.56
8174 39 2 5 0.65 0.08 4.53 465.54 470.15
8175 39 2 8 0.65 2.42 6.90 462.53 471.85
8176 39 2 17 0.65 4.97 5.45 468.50 478.92
8177 39 9 0 0.65 2.53 9.22 464.71 476.47
8178 39 9 1 0.65 1.17 5.53 462.64 469.35
8179 39 9 3 0.65 1.76 2.82 457.21 461.79
8180 39 9 4 0.65 2.02 4.80 467.36 474.17
8181 39 9 5 0.65 3.00 5.85 466.74 475.59
8182 39 9 6 0.65 1.37 4.52 464.34 470.22
8183 39 9 7 0.65 0.45 6.00 466.42 472.87
8184 39 9 8 0.66 1.42 5.11 452.87 459.40
8185 39 9 9 0.65 2.87 4.85 460.24 467.97
8186 39 9 10 0.65 0.06 4.32 462.56 466.94
8187 39 9 11 0.65 1.14 6.83 459.69 467.66
8188 39 9 14 0.65 0.00 5.40 460.76 466.16
8189 39 9 15 0.65 0.30 6.08 462.73 469.11
8190 39 9 18 0.65 2.55 7.67 465.57 475.79
8191 39 9 20 0.65 6.67 4.84 463.11 474.61
8192 39 9 22 0.65 1.17 5.86 465.98 473.01
8193 39 9 23 0.65 6.37 7.29 465.23 478.90
8194 39 9 24 0.65 0.51 8.18 464.68 473.37
8195 39 9 25 0.65 1.06 3.65 464.16 468.88
8196 39 9 26 0.65 0.00 6.86 465.92 472.78
8197 39 9 28 0.65 1.89 4.52 457.26 463.67
8198 39 9 30 0.65 0.99 3.57 465.98 470.54
8199 39 9 32 0.65 1.13 6.96 454.24 462.33
8200 39 9 35 0.65 0.07 7.51 456.69 464.27
8201 39 9 37 0.65 0.31 6.14 454.86 461.32
8202 39 9 38 0.65 7.46 7.93 454.29 469.68
8203 39 9 39 0.65 3.66 9.68 464.46 477.81
8204 39 9 40 0.65 2.21 5.72 460.79 468.73
8205 39 9 41 0.65 0.08 3.82 464.91 468.81
8206 39 9 42 0.65 0.11 3.96 461.86 465.94
8207 39 9 45 0.65 0.52 9.32 464.38 474.22
8208 39 9 46 0.65 0.71 10.55 455.69 466.96
8209 39 9 49 0.65 0.34 5.21 464.61 470.16
8210 39 9 50 0.65 2.41 5.42 459.99 467.81
8211 39 9 51 0.65 1.97 5.50 465.36 472.84
8212 39 9 52 0.65 0.58 5.67 468.29 474.54
8213 39 9 54 0.65 0.38 3.69 459.57 463.64
8214 39 9 56 0.65 0.67 5.18 458.18 464.03
8215 39 9 57 0.65 0.10 4.49 455.63 460.23
8216 39 9 58 0.65 0.00 8.96 458.66 467.62
8217 39 9 59 0.65 0.45 3.67 454.26 458.37
8218 39 9 60 0.65 0.00 7.03 467.31 474.34
8219 39 9 62 0.65 0.00 3.91 461.09 465.01
8220 39 9 63 0.66 2.63 3.34 453.21 459.18
8221 39 9 64 0.66 1.44 4.91 451.90 458.25
8222 39 9 65 0.66 2.06 6.45 453.62 462.13
8223 39 9 66 0.65 0.26 14.27 457.46 471.99
8224 39 9 67 0.65 0.00 5.40 462.26 467.66
8225 39 9 68 0.65 1.48 4.48 457.09 463.05
8226 39 9 69 0.65 0.10 5.15 467.82 473.07
8227 39 9 71 0.65 0.61 5.18 466.76 472.55
8228 39 9 74 0.65 3.97 7.32 460.00 471.29
8229 39 9 75 0.65 0.02 6.61 462.55 469.19
8230 39 9 76 0.66 0.74 6.34 453.17 460.25
8231 39 9 78 0.65 1.65 7.16 467.12 475.93
8232 39 9 79 0.65 1.06 10.04 455.27 466.37
8233 39 9 81 0.65 0.37 7.17 459.96 467.49
8234 39 9 82 0.65 0.57 4.45 466.16 471.18
8235 39 9 83 0.65 2.71 6.27 467.17 476.15
8236 39 9 84 0.65 3.22 5.33 462.82 471.37
8237 39 9 85 0.65 0.07 5.11 467.06 472.25
8238 39 9 86 0.65 1.54 8.76 462.52 472.82
8239 39 9 88 0.65 0.54 5.07 465.28 470.88
8240 39 9 89 0.65 0.98 3.69 457.19 461.86
8241 39 10 5 0.65 5.39 3.51 462.51 471.41
8242 39 10 11 0.65 0.80 5.47 467.39 473.66
8243 39 10 16 0.65 3.39 6.61 467.49 477.49
8244 4 4 3 0.65 3.31 3.80 468.07 475.18
8245 4 4 6 0.65 2.94 4.95 466.73 474.62
8246 4 5 0 0.65 5.64 3.95 465.25 474.84
8247 4 5 13 0.65 1.50 7.23 463.87 472.61
8248 4 5 14 0.65 0.03 12.02 461.81 473.86
8249 4 5 15 0.65 4.24 4.89 464.49 473.63
8250 4 5 23 0.65 1.02 4.96 467.61 473.59
8251 4 5 29 0.65 3.15 9.84 466.74 479.73
8252 4 5 30 0.65 0.32 6.42 466.64 473.38
8253 4 5 31 0.65 0.76 5.90 468.15 474.82
8254 4 9 0 0.65 0.17 2.45 456.63 459.25
8255 4 9 1 0.65 0.63 1.88 459.98 462.50
8256 4 9 3 0.65 0.94 5.48 463.90 470.32
8257 4 9 4 0.65 1.43 4.74 460.12 466.29
8258 4 9 6 0.65 0.33 5.35 467.80 473.48
8259 4 9 8 0.65 0.70 5.28 467.17 473.15
8260 4 9 9 0.65 6.61 3.27 466.97 476.85
8261 4 9 12 0.65 1.10 10.94 462.73 474.78
8262 4 9 13 0.65 4.45 9.36 463.81 477.62
8263 4 9 17 0.65 1.94 4.57 465.61 472.12
8264 4 9 18 0.65 0.20 3.79 461.87 465.86
8265 4 9 20 0.65 7.11 6.00 465.24 478.35
8266 4 9 22 0.65 0.19 6.48 458.65 465.32
8267 4 9 23 0.65 0.18 7.57 464.89 472.63
8268 4 9 24 0.65 0.00 10.86 456.67 467.53
8269 4 9 28 0.65 0.11 6.09 466.98 473.18
8270 4 9 29 0.65 1.46 4.53 464.39 470.38
8271 4 9 34 0.65 0.62 2.53 462.37 465.52
8272 4 9 37 0.65 0.40 2.00 458.98 461.38
8273 4 9 39 0.65 1.66 4.03 464.91 470.60
8274 4 9 40 0.65 6.62 5.15 457.43 469.21
8275 4 9 45 0.65 0.54 4.63 465.73 470.90
8276 4 9 46 0.65 5.08 4.93 455.78 465.80
8277 4 9 47 0.65 2.56 1.20 464.69 468.45
8278 4 9 48 0.65 0.01 8.31 461.28 469.60
8279 4 9 49 0.65 1.33 4.93 465.08 471.33
8280 4 9 50 0.65 1.25 6.56 457.73 465.54
8281 4 9 51 0.65 2.79 12.20 465.29 480.27
8282 4 9 52 0.65 0.13 8.22 463.66 472.02
8283 4 9 54 0.65 1.18 5.68 466.07 472.93
8284 4 9 56 0.65 1.11 4.06 461.22 466.39
8285 4 9 57 0.65 2.11 2.58 467.34 472.02
8286 4 9 58 0.65 8.16 4.46 461.28 473.90
8287 4 9 60 0.65 4.06 6.45 463.93 474.45
8288 4 9 66 0.65 0.00 3.89 462.15 466.04
8289 4 9 68 0.65 1.46 4.14 461.98 467.58
8290 4 9 69 0.65 0.24 5.06 464.83 470.13
8291 4 9 70 0.65 2.41 4.55 466.05 473.02
8292 4 9 72 0.65 0.70 4.04 464.93 469.67
8293 4 9 73 0.66 0.00 7.78 452.03 459.82
8294 4 9 74 0.65 0.11 6.57 466.41 473.10
8295 4 9 75 0.65 0.96 3.71 458.27 462.94
8296 4 9 76 0.65 0.59 7.02 467.00 474.61
8297 4 9 77 0.65 2.25 2.81 467.58 472.63
8298 4 9 79 0.65 4.14 6.31 467.12 477.58
8299 4 9 81 0.65 2.89 7.54 463.90 474.34
8300 4 9 83 0.65 0.33 6.32 464.65 471.30
8301 4 9 85 0.65 0.90 4.23 457.71 462.83
8302 4 9 87 0.65 1.38 8.81 466.70 476.89
8303 4 9 88 0.65 0.97 4.66 466.23 471.86
8304 4 9 90 0.65 5.34 2.78 458.03 466.15
8305 4 9 92 0.65 0.87 8.68 465.76 475.31
8306 4 9 93 0.66 1.34 2.78 452.07 456.19
8307 4 9 94 0.65 1.07 3.86 460.92 465.86
8308 4 9 95 0.65 0.02 3.38 456.12 459.51
8309 4 9 96 0.65 1.27 4.88 463.67 469.82
8310 4 9 97 0.65 5.41 2.34 458.42 466.18
8311 4 9 98 0.65 0.88 4.82 466.64 472.35
8312 4 9 100 0.65 1.10 10.23 463.25 474.58
8313 4 9 101 0.65 2.12 5.44 457.72 465.29
8314 4 9 102 0.65 1.44 4.33 466.58 472.35
8315 4 9 103 0.65 1.28 6.70 466.01 473.99
8316 4 9 105 0.65 0.00 11.11 465.36 476.47
8317 4 9 106 0.65 1.63 4.22 467.82 473.67
8318 4 9 107 0.65 0.37 4.69 461.04 466.09
8319 4 9 108 0.65 1.21 5.04 461.18 467.42
8320 4 9 109 0.65 3.16 5.07 466.98 475.21
8321 4 9 113 0.65 0.00 3.36 460.67 464.03
8322 4 9 114 0.65 2.08 1.47 459.84 463.39
8323 4 9 116 0.65 0.01 7.70 464.15 471.85
8324 4 9 117 0.65 0.63 8.67 464.22 473.52
8325 4 9 118 0.65 1.39 3.24 467.10 471.73
8326 4 9 120 0.65 0.08 4.79 462.01 466.88
8327 4 9 121 0.65 1.96 4.43 466.07 472.45
8328 4 9 122 0.65 2.98 3.15 467.23 473.35
8329 4 9 124 0.65 2.05 5.87 460.49 468.40
8330 4 9 126 0.65 0.72 4.37 464.47 469.56
8331 4 9 127 0.65 1.72 4.50 467.47 473.69
8332 4 9 128 0.65 0.84 5.02 462.07 467.93
8333 4 9 129 0.65 2.00 3.29 463.99 469.28
8334 4 9 130 0.66 1.64 4.10 453.22 458.97
8335 4 9 131 0.65 4.21 4.66 462.50 471.36
8336 4 9 132 0.65 1.86 4.34 454.89 461.09
8337 4 9 133 0.65 0.21 1.28 462.71 464.20
8338 4 9 134 0.65 0.00 8.11 465.22 473.33
8339 4 9 135 0.65 0.21 7.11 462.10 469.42
8340 4 9 136 0.65 2.44 4.48 466.20 473.12
8341 4 9 137 0.65 0.55 3.81 463.14 467.50
8342 4 9 138 0.65 0.03 6.56 455.46 462.05
8343 4 9 139 0.65 0.97 5.10 464.61 470.67
8344 4 9 140 0.65 0.23 3.88 458.54 462.66
8345 4 9 141 0.65 5.47 4.78 466.43 476.68
8346 4 10 14 0.65 0.07 4.84 464.52 469.43
8347 4 10 27 0.65 2.11 5.58 468.71 476.41
8348 4 10 31 0.65 2.54 6.75 467.06 476.35
8349 4 10 32 0.65 0.96 5.92 467.31 474.19
8350 4 14 0 0.65 0.72 3.37 466.07 470.17
8351 4 14 1 0.65 0.74 7.97 467.60 476.30
8352 4 14 2 0.65 4.29 6.02 460.49 470.79
8353 4 14 3 0.65 0.03 10.27 466.10 476.40
8354 4 14 4 0.65 0.72 6.05 464.21 470.98
8355 4 14 5 0.65 4.07 5.05 463.07 472.19
8356 4 14 6 0.65 3.93 4.47 455.57 463.98
8357 4 14 7 0.66 0.05 3.57 453.35 456.97
8358 4 14 8 0.65 1.26 6.37 461.31 468.94
8359 4 14 9 0.65 3.39 7.14 466.96 477.49
8360 4 14 10 0.65 4.17 5.96 467.71 477.83
8361 4 14 11 0.65 1.76 3.68 464.73 470.16
8362 4 14 16 0.66 1.56 6.71 449.49 457.76
8363 4 14 17 0.65 0.26 4.78 464.58 469.63
8364 4 14 18 0.65 0.77 4.10 455.29 460.16
8365 4 14 19 0.65 1.30 9.39 454.88 465.58
8366 4 14 20 0.65 0.21 3.53 459.85 463.59
8367 4 14 21 0.65 1.27 7.28 459.49 468.04
8368 4 14 23 0.65 1.39 3.45 461.00 465.83
8369 4 14 25 0.65 0.03 6.79 461.52 468.35
8370 4 14 26 0.65 2.34 7.54 464.92 474.79
8371 4 14 28 0.66 0.47 10.72 453.54 464.73
8372 4 14 29 0.65 0.83 3.92 457.62 462.37
8373 4 14 30 0.65 0.71 6.37 458.38 465.46
8374 4 14 32 0.65 2.25 3.82 465.89 471.97
8375 4 14 34 0.65 2.01 6.62 464.95 473.59
8376 4 14 35 0.65 0.25 4.15 467.74 472.14
8377 4 14 36 0.65 1.32 7.73 461.86 470.91
8378 4 14 37 0.65 0.68 7.55 466.46 474.69
8379 4 14 38 0.65 0.90 4.74 454.58 460.22
8380 4 14 39 0.65 0.66 8.62 463.32 472.61
8381 4 14 40 0.65 0.00 7.79 464.29 472.08
8382 4 14 41 0.65 0.25 4.73 465.42 470.39
8383 4 14 43 0.65 0.93 7.89 467.12 475.94
8384 4 14 44 0.65 0.00 7.79 455.00 462.79
8385 4 14 45 0.65 1.28 5.88 461.18 468.35
8386 4 14 47 0.65 0.52 5.81 462.95 469.28
8387 4 14 48 0.65 8.93 7.37 456.60 472.90
8388 4 14 52 0.65 0.36 4.36 458.83 463.54
8389 4 14 53 0.65 1.12 6.71 458.61 466.44
8390 4 14 55 0.65 2.14 3.03 463.68 468.85
8391 4 14 56 0.65 3.29 2.86 466.95 473.10
8392 4 14 58 0.65 0.42 6.49 464.92 471.83
8393 4 14 60 0.65 1.09 6.45 462.51 470.05
8394 4 14 62 0.65 0.48 4.32 461.41 466.22
8395 4 14 64 0.65 1.10 5.26 467.72 474.07
8396 4 14 65 0.65 0.41 4.85 464.21 469.48
8397 4 14 66 0.65 1.92 5.37 455.79 463.08
8398 4 14 67 0.65 0.23 6.72 463.76 470.71
8399 4 14 69 0.65 3.05 3.36 461.82 468.23
8400 4 14 70 0.65 4.92 4.60 464.43 473.95
8401 4 14 72 0.65 1.59 7.90 466.01 475.50
8402 4 14 73 0.65 0.94 8.16 461.44 470.54
8403 4 14 74 0.65 0.63 7.15 463.38 471.15
8404 4 14 75 0.65 1.94 3.40 457.33 462.67
8405 4 14 76 0.65 0.43 6.18 459.18 465.80
8406 4 14 78 0.66 0.45 4.26 453.07 457.78
8407 4 14 79 0.66 0.67 6.24 451.55 458.46
8408 4 14 80 0.65 0.82 5.01 456.90 462.72
8409 4 14 81 0.65 4.37 2.29 455.18 461.85
8410 4 14 82 0.65 0.00 6.64 458.93 465.57
8411 4 14 83 0.65 1.55 4.06 458.92 464.53
8412 4 14 84 0.65 3.53 4.82 465.67 474.01
8413 4 14 86 0.65 0.00 7.35 461.36 468.71
8414 4 14 87 0.65 2.43 5.08 458.38 465.88
8415 4 14 89 0.65 0.64 10.22 464.06 474.92
8416 4 14 91 0.65 1.48 7.02 466.77 475.28
8417 4 14 92 0.65 1.94 4.88 462.77 469.58
8418 4 14 93 0.65 1.67 4.49 467.75 473.91
8419 4 14 94 0.65 2.01 5.31 459.79 467.12
8420 4 14 95 0.66 0.89 4.98 453.92 459.79
8421 4 14 97 0.65 0.04 5.13 459.49 464.67
8422 4 14 100 0.65 1.03 6.34 468.29 475.66
8423 4 14 101 0.65 1.28 5.00 466.64 472.92
8424 4 14 102 0.65 0.57 5.80 458.21 464.59
8425 4 14 105 0.65 0.77 6.62 463.77 471.16
8426 4 14 106 0.66 2.25 3.93 453.99 460.16
